tx	gene_id	d3_fw_1	d3_fw_2	d3_fw_3	d3_hw_1	d3_hw_2	d3_hw_3	d6_fw_1	d6_fw_2	d6_fw_3	d6_hw_1	d6_hw_2	d6_hw_3
HMEL035212g1.t1	HMEL035212g1	79.892	82.622	77.468	83.845	79.674	81.066	90.301	88.164	94.511	95.637	91.281	94.175
HMEL003967g1.t1	HMEL003967g1	147.483	151.46	144.614	155.08	148.422	149.924	164.906	161.226	168.601	173.018	168.544	174.737
HMEL003966g2.t1	HMEL003966g2	4004.428	4001.145	3990.765	4010.743	3995.91	3992.405	4023.151	4031.808	4037.49	4039.805	4046.824	4057.313
HMEL003966g2.t2	HMEL003966g2	728.474	725.219	714.851	734.789	719.964	716.503	747.232	755.891	761.619	763.873	770.899	781.35
HMEL003966g1.t1	HMEL003966g1	2007.428	2004.145	1993.765	2013.743	1998.91	1995.405	2026.151	2034.808	2040.49	2042.805	2049.824	2060.313
HMEL003965g1.t1	HMEL003965g1	148.99	152.956	146.1	156.618	149.907	151.366	166.471	162.876	170.222	174.693	170.315	176.528
HMEL035208g1.t1	HMEL035208g1	11.899	11.715	11.531	11.905	11.495	11.927	15.177	13.767	15.753	16.283	15.024	13.711
HMEL035199g1.t1	HMEL035199g1	85.013	88.054	82.626	89.394	85.076	86.464	96.32	93.883	100.434	101.735	97.188	100.442
HMEL035198g1.t1	HMEL035198g1	32.725	33.531	30.793	33.972	32.172	32.503	35.381	35.5	39.637	38.615	37.772	37.405
HMEL007695g1.t2	HMEL007695g1	525.054	522.078	511.769	531.386	516.849	513.644	543.479	551.986	557.793	560.133	567.032	577.405
HMEL007695g1.t1	HMEL007695g1	502.279	499.458	489.172	508.635	494.264	491.06	520.626	529.03	534.84	537.19	544.052	554.418
HMEL007697g1.t1	HMEL007697g1	690.501	687.252	676.895	696.803	681.994	678.545	709.25	717.895	723.63	725.907	732.922	743.358
HMEL007698g1.t1	HMEL007698g1	248.26	249.663	242.251	256.095	245.812	245.854	267.371	267.94	276	279.812	282.068	289.336
HMEL007698g1.t2	HMEL007698g1	248.26	249.663	242.251	256.095	245.812	245.854	267.371	267.94	276	279.812	282.068	289.336
HMEL007700g1.t1	HMEL007700g1	117.042	120.938	114.452	123.456	117.919	119.487	131.854	128.356	135.323	138.85	132.999	138.6
HMEL035197g1.t2	HMEL035197g1	165.182	168.749	161.934	173.026	165.561	167.068	183.351	180.121	187.629	192.257	188.952	195.406
HMEL035197g1.t1	HMEL035197g1	303.988	303.978	295.99	311.335	299.763	298.853	322.807	326.412	333.663	337.109	341.529	349.689
HMEL035196g1.t1	HMEL035196g1	10.131	9.688	10.412	9.717	9.499	10.612	16.165	13.571	14.772	16.082	14.096	12.626
HMEL035195g1.t1	HMEL035195g1	240.419	242.024	234.671	248.296	238.196	238.385	259.543	259.661	267.793	271.637	273.476	280.682
HMEL035191g1.t1	HMEL035191g1	8.257	8.6	8.907	8.034	6.299	8.08	8.581	8.265	9.179	9.03	4.925	8.715
HMEL005867g2.t1	HMEL005867g2	185.054	188.019	181.274	193.021	184.755	186.026	203.737	201.098	208.988	213.563	211.639	218.295
HMEL005867g1.t1	HMEL005867g1	228.365	230.253	222.975	236.237	226.534	226.899	247.369	246.823	254.928	258.963	260.17	267.254
HMEL035190g1.t1	HMEL035190g1	70.386	72.663	67.931	73.597	69.914	71.107	79.247	77.607	83.765	84.231	80.511	82.689
HMEL011012g1.t1	HMEL011012g1	332.767	332.168	322.944	339.966	327.74	325.747	351.198	356.308	363.028	366.074	370.596	380.203
HMEL003003g1.t1	HMEL003003g1	106.503	110.228	104.012	112.427	107.158	108.767	120.459	117.181	123.932	126.922	121.349	126.054
HMEL035186g1.t1	HMEL035186g1	456.944	454.584	444.155	463.411	449.44	446.243	475.039	483.243	489.046	491.542	498.211	508.479
HMEL003005g1.t1	HMEL003005g1	986.428	983.145	972.765	992.743	977.91	974.405	1005.151	1013.808	1019.49	1021.805	1028.824	1039.313
HMEL020887g1.t1	HMEL020887g1	253.485	254.805	247.371	261.317	250.954	250.95	272.675	273.494	281.57	285.284	287.77	295.107
HMEL020887g1.t2	HMEL020887g1	253.485	254.805	247.371	261.317	250.954	250.95	272.675	273.494	281.57	285.284	287.77	295.107
HMEL035184g1.t1	HMEL035184g1	313.205	313.071	304.736	320.495	308.67	307.557	331.954	336.045	343.116	346.463	351.095	359.519
HMEL035184g1.t2	HMEL035184g1	259.635	260.848	253.334	267.456	256.953	256.833	278.941	280.018	288.092	291.718	294.482	301.894
HMEL035184g1.t3	HMEL035184g1	10.964	9.67	15.066	9.828	9.296	14.204	25.728	23.373	21.703	23.429	19.461	18.477
HMEL004702g1.t1	HMEL004702g1	5613.428	5610.145	5599.765	5619.743	5604.91	5601.405	5632.151	5640.808	5646.49	5648.805	5655.824	5666.313
HMEL005340g3.t1	HMEL005340g3	848.428	845.145	834.765	854.743	839.91	836.405	867.151	875.808	881.49	883.805	890.824	901.313
HMEL005340g2.t1	HMEL005340g2	52.426	53.842	50.195	54.373	51.634	52.525	58.327	57.584	62.9	62.4	60.604	61.127
HMEL005340g1.t1	HMEL005340g1	16.441	13.014	22.322	14.535	12.773	20.42	28.367	28.242	26.876	27.183	22.628	24.928
HMEL035182g1.t1	HMEL035182g1	182.652	185.651	178.898	190.594	182.393	183.671	201.32	198.532	206.365	210.987	208.873	215.513
HMEL021154g1.t1	HMEL021154g1	776.428	773.145	762.765	782.743	767.91	764.405	795.151	803.808	809.49	811.805	818.824	829.313
HMEL012293g1.t1	HMEL012293g1	49.048	50.304	46.826	50.799	48.278	49.058	54.355	53.732	59.006	58.289	56.701	57.057
HMEL035181g1.t1	HMEL035181g1	2953.428	2950.145	2939.765	2959.743	2944.91	2941.405	2972.151	2980.808	2986.49	2988.805	2995.824	3006.313
HMEL035179g1.t1	HMEL035179g1	240.419	242.024	234.671	248.296	238.196	238.385	259.543	259.661	267.793	271.637	273.476	280.682
HMEL012299g1.t1	HMEL012299g1	20.624	20.902	19.144	21.445	20.251	20.365	22.209	21.915	25.041	24.647	23.855	22.759
HMEL005065g1.t1	HMEL005065g1	549.882	546.805	536.502	556.186	541.561	538.325	568.402	576.958	582.731	585.066	592.019	602.397
HMEL005066-RA	HMEL005066-RA	2213.428	2210.145	2199.765	2219.743	2204.91	2201.405	2232.151	2240.808	2246.49	2248.805	2255.824	2266.313
HMEL005067-RA	HMEL005067	1557.428	1554.145	1543.765	1563.743	1548.91	1545.405	1576.151	1584.808	1590.49	1592.805	1599.824	1610.313
HMEL035178g1.t1	HMEL035178g1	73.543	75.957	71.088	76.987	73.125	74.405	82.899	81.128	87.314	87.97	84.066	86.487
HMEL035177g1.t1	HMEL035177g1	24.855	25.41	23.119	25.848	24.431	24.543	26.317	26.468	29.854	28.994	28.131	27.83
HMEL008200g2.t1	HMEL008200g2	1735.428	1732.145	1721.765	1741.743	1726.91	1723.405	1754.151	1762.808	1768.49	1770.805	1777.824	1788.313
HMEL008202g1.t1	HMEL008202g1	72.901	75.303	70.453	76.307	72.481	73.745	82.145	80.417	86.595	87.214	83.339	85.722
HMEL035175g1.t1	HMEL035175g1	1002.428	999.145	988.765	1008.743	993.91	990.405	1021.151	1029.808	1035.49	1037.805	1044.824	1055.313
HMEL013437g1.t1	HMEL013437g1	2002.428	1999.145	1988.765	2008.743	1993.91	1990.405	2021.151	2029.808	2035.49	2037.805	2044.824	2055.313
HMEL022278g1.t1	HMEL022278g1	417.895	415.934	405.442	424.507	410.917	407.649	435.805	443.581	449.426	452.04	458.407	468.578
HMEL015616g1.t1	HMEL015616g1	37.769	38.632	35.614	39.095	37.098	37.549	41.036	41.111	45.579	44.568	43.593	43.49
HMEL015615g1.t1	HMEL015615g1	2438.428	2435.145	2424.765	2444.743	2429.91	2426.405	2457.151	2465.808	2471.49	2473.805	2480.824	2491.313
HMEL015614g1.t1	HMEL015614g1	596.657	593.487	583.17	602.961	588.21	584.907	615.309	623.927	629.684	631.968	638.964	649.378
HMEL035167g1.t2	HMEL035167g1	145.259	149.225	142.447	152.793	146.191	147.807	162.523	158.769	166.206	170.575	165.92	172.098
HMEL035167g1.t3	HMEL035167g1	145.259	149.225	142.447	152.793	146.191	147.807	162.523	158.769	166.206	170.575	165.92	172.098
HMEL035167g1.t1	HMEL035167g1	143.774	147.755	140.996	151.252	144.708	146.367	160.938	157.135	164.584	168.913	164.178	170.358
HMEL015612g1.t1	HMEL015612g1	44.134	45.146	41.958	45.645	43.327	43.982	48.473	48.219	53.145	52.202	50.991	51.104
HMEL035620g1.t1	HMEL035620g1	1050.428	1047.145	1036.765	1056.743	1041.91	1038.405	1069.151	1077.808	1083.49	1085.805	1092.824	1103.313
HMEL037070g1.t1	HMEL037070g1	514.155	511.269	500.949	520.499	506.043	502.808	532.557	541.012	546.805	549.154	556.041	566.413
HMEL015603g1.t1	HMEL015603g1	86.307	89.4	83.93	90.803	86.416	87.858	97.836	95.322	101.881	103.283	98.683	102.032
HMEL015602g1.t1	HMEL015602g1	2659.428	2656.145	2645.765	2665.743	2650.91	2647.405	2678.151	2686.808	2692.49	2694.805	2701.824	2712.313
HMEL035164g1.t1	HMEL035164g1	155.877	159.717	152.823	163.645	156.553	158.076	173.684	170.172	177.601	182.144	178.25	184.587
HMEL035162g1.t1	HMEL035162g1	50.161	51.472	47.949	51.98	49.386	50.201	55.672	54.997	60.293	59.631	57.997	58.385
HMEL035161g1.t1	HMEL035161g1	1368.428	1365.145	1354.765	1374.743	1359.91	1356.405	1387.151	1395.808	1401.49	1403.805	1410.824	1421.313
HMEL021623g1.t1	HMEL021623g1	767.428	764.145	753.765	773.743	758.91	755.405	786.151	794.808	800.49	802.805	809.824	820.313
HMEL035153g1.t1	HMEL035153g1	887.428	884.145	873.765	893.743	878.91	875.405	906.151	914.808	920.49	922.805	929.824	940.313
HMEL005749g6.t1	HMEL005749g6	149.754	153.713	146.848	157.401	150.646	152.1	167.249	163.695	171.033	175.532	171.207	177.427
HMEL005749g4.t1	HMEL005749g4	219.835	221.96	214.735	227.713	218.325	218.812	238.723	237.827	245.964	250.021	250.753	257.722
HMEL005748g1.t1	HMEL005748g1	399.487	397.883	387.302	406.184	392.866	389.58	417.228	424.758	430.754	433.505	439.535	449.658
HMEL005746g1.t1	HMEL005746g1	508.213	505.364	495.049	514.558	500.15	496.92	526.586	535.014	540.827	543.17	550.045	560.416
HMEL035149g1.t1	HMEL035149g1	148.99	152.956	146.1	156.618	149.907	151.366	166.471	162.876	170.222	174.693	170.315	176.528
HMEL035148g1.t1	HMEL035148g1	330.902	330.316	321.155	338.092	325.927	323.952	349.346	354.384	361.118	364.177	368.64	378.22
HMEL005743g2.t1	HMEL005743g2	707.492	704.232	693.873	713.795	698.983	695.518	726.248	734.892	740.619	742.88	749.913	760.354
HMEL005741g2.t1	HMEL005741g2	1101.428	1098.145	1087.765	1107.743	1092.91	1089.405	1120.151	1128.808	1134.49	1136.805	1143.824	1154.313
HMEL005741g2.t2	HMEL005741g2	1188.428	1185.145	1174.765	1194.743	1179.91	1176.405	1207.151	1215.808	1221.49	1223.805	1230.824	1241.313
HMEL005741g2.t3	HMEL005741g2	2.555	2.534	2.633	2.539	2.047	2.628	2.578	2.714	2.765	2.812	2.18	2.666
HMEL035143g1.t1	HMEL035143g1	579.714	576.576	566.25	586.025	571.289	568.023	598.349	606.929	612.694	615.007	621.982	632.382
HMEL012118g1.t1	HMEL012118g1	5048.428	5045.145	5034.765	5054.743	5039.91	5036.405	5067.151	5075.808	5081.49	5083.805	5090.824	5101.313
HMEL012117g1.t1	HMEL012117g1	1893.428	1890.145	1879.765	1899.743	1884.91	1881.405	1912.151	1920.808	1926.49	1928.805	1935.824	1946.313
HMEL012111g1.t1	HMEL012111g1	9.673	9.074	10.908	8.976	9.064	11.093	19.941	16.319	16.611	18.356	15.15	13.539
HMEL012109g1.t1	HMEL012109g1	5042.428	5039.145	5028.765	5048.743	5033.91	5030.405	5061.151	5069.808	5075.49	5077.805	5084.824	5095.313
HMEL012107g2.t1	HMEL012107g2	734.472	731.212	720.85	740.787	725.963	722.5	753.232	761.89	767.619	769.87	776.896	787.35
HMEL035141g1.t3	HMEL035141g1	292.07	292.345	284.631	299.584	288.229	287.596	311.024	314.007	321.455	324.934	328.993	336.965
HMEL035141g1.t1	HMEL035141g1	230.926	232.791	225.431	238.815	229.032	229.345	250.02	249.578	257.732	261.656	263.004	270.124
HMEL035141g1.t2	HMEL035141g1	230.926	232.791	225.431	238.815	229.032	229.345	250.02	249.578	257.732	261.656	263.004	270.124
HMEL005770g1.t1	HMEL005770g1	133.542	137.559	130.829	140.57	134.45	136.158	149.871	146.086	153.239	157.442	152.163	158.2
HMEL035137g1.t1	HMEL035137g1	365.885	364.759	354.529	372.87	360.023	357.027	383.923	390.347	396.65	399.45	404.941	414.856
HMEL035134g1.t1	HMEL035134g1	760.428	757.145	746.765	766.743	751.91	748.405	779.151	787.808	793.49	795.805	802.824	813.313
HMEL035133g1.t1	HMEL035133g1	47.962	49.155	45.727	49.639	47.18	47.926	53.035	52.5	57.704	56.942	55.398	55.711
HMEL035131g1.t1	HMEL035131g1	649.54	646.313	635.97	655.846	641.059	637.661	668.276	676.902	682.645	684.921	691.943	702.362
HMEL035130g1.t1	HMEL035130g1	17.036	17.184	15.828	17.532	16.661	16.778	18.698	18.366	21.066	20.921	19.745	18.857
HMEL035129g1.t1	HMEL035129g1	32708.428	32705.145	32694.765	32714.743	32699.91	32696.405	32727.151	32735.808	32741.49	32743.805	32750.824	32761.313
HMEL035126g1.t1	HMEL035126g1	272.99	273.909	266.277	280.73	269.898	269.536	292.279	294.145	302.006	305.55	308.839	316.406
HMEL035124g1.t1	HMEL035124g1	2409.428	2406.145	2395.765	2415.743	2400.91	2397.405	2428.151	2436.808	2442.49	2444.805	2451.824	2462.313
HMEL003918g1.t1	HMEL003918g1	1584.428	1581.145	1570.765	1590.743	1575.91	1572.405	1603.151	1611.808	1617.49	1619.805	1626.824	1637.313
HMEL035122g1.t1	HMEL035122g1	429.548	427.498	416.978	436.133	422.407	419.126	447.481	455.493	461.332	463.851	470.344	480.528
HMEL005040g1.t1	HMEL005040g1	2565.428	2562.145	2551.765	2571.743	2556.91	2553.405	2584.151	2592.808	2598.49	2600.805	2607.824	2618.313
HMEL005039g1.t1	HMEL005039g1	424.688	422.68	412.156	431.273	417.61	414.343	442.603	450.544	456.368	458.924	465.374	475.556
HMEL005038g1.t1	HMEL005038g1	2827.428	2824.145	2813.765	2833.743	2818.91	2815.405	2846.151	2854.808	2860.49	2862.805	2869.824	2880.313
HMEL005036g1.t1	HMEL005036g1	1247.428	1244.145	1233.765	1253.743	1238.91	1235.405	1266.151	1274.808	1280.49	1282.805	1289.824	1300.313
HMEL035120g1.t1	HMEL035120g1	9.812	9.225	10.399	9.118	9.155	10.763	18.511	14.89	15.696	17.386	14.565	13.057
HMEL035119g1.t2	HMEL035119g1	147.483	151.46	144.614	155.08	148.422	149.924	164.906	161.226	168.601	173.018	168.544	174.737
HMEL035119g1.t1	HMEL035119g1	209.703	212.18	205.084	217.676	208.501	209.278	228.646	227.205	235.288	239.544	239.494	246.342
HMEL005034g1.t1	HMEL005034g1	64.251	66.17	61.866	66.996	63.563	64.689	72.118	70.791	76.699	76.873	73.817	75.34
HMEL035118g1.t1	HMEL035118g1	52.426	53.842	50.195	54.373	51.634	52.525	58.327	57.584	62.9	62.4	60.604	61.127
HMEL035116g1.t1	HMEL035116g1	61.172	62.978	58.861	63.753	60.485	61.583	68.616	67.39	73.201	73.187	70.469	71.715
HMEL035115g1.t1	HMEL035115g1	162.852	166.452	159.662	170.688	163.309	164.823	180.872	177.613	185.109	189.75	186.285	192.683
HMEL035114g1.t1	HMEL035114g1	44.134	45.146	41.958	45.645	43.327	43.982	48.473	48.219	53.145	52.202	50.991	51.104
HMEL035113g1.t1	HMEL035113g1	63.02	64.878	60.649	65.695	62.334	63.435	70.702	69.441	75.308	75.385	72.472	73.882
HMEL035112g1.t1	HMEL035112g1	638.56	635.334	625.007	644.853	630.075	626.695	657.279	665.903	671.659	673.937	680.948	691.364
HMEL014064g1.t1	HMEL014064g1	992.428	989.145	978.765	998.743	983.91	980.405	1011.151	1019.808	1025.49	1027.805	1034.824	1045.313
HMEL035111g1.t1	HMEL035111g1	43.036	44.028	40.9	44.531	42.251	42.885	47.246	47.011	51.847	50.899	49.763	49.817
HMEL035110g1.t1	HMEL035110g1	2179.428	2176.145	2165.765	2185.743	2170.91	2167.405	2198.151	2206.808	2212.49	2214.805	2221.824	2232.313
HMEL035110g1.t2	HMEL035110g1	2179.428	2176.145	2165.765	2185.743	2170.91	2167.405	2198.151	2206.808	2212.49	2214.805	2221.824	2232.313
HMEL014067g1.t1	HMEL014067g1	1743.428	1740.145	1729.765	1749.743	1734.91	1731.405	1762.151	1770.808	1776.49	1778.805	1785.824	1796.313
HMEL014068g1.t1	HMEL014068g1	35.181	36.055	33.136	36.504	34.596	34.986	38.178	38.279	42.568	41.577	40.659	40.442
HMEL014070g1.t1	HMEL014070g1	1093.428	1090.145	1079.765	1099.743	1084.91	1081.405	1112.151	1120.808	1126.49	1128.805	1135.824	1146.313
HMEL014070g1.t2	HMEL014070g1	1093.428	1090.145	1079.765	1099.743	1084.91	1081.405	1112.151	1120.808	1126.49	1128.805	1135.824	1146.313
HMEL014071g1.t1	HMEL014071g1	224.955	226.94	219.655	232.825	223.249	223.648	243.898	243.198	251.273	255.352	256.393	263.452
HMEL035107g1.t1	HMEL035107g1	55.274	56.821	53.004	57.444	54.512	55.465	61.697	60.805	66.297	65.955	63.872	64.621
HMEL035105g1.t1	HMEL035105g1	185.861	188.82	182.069	193.831	185.531	186.794	204.538	201.96	209.862	214.42	212.561	219.225
HMEL035104g1.t1	HMEL035104g1	73.543	75.957	71.088	76.987	73.125	74.405	82.899	81.128	87.314	87.97	84.066	86.487
HMEL035103g1.t1	HMEL035103g1	21.758	22.118	20.224	22.672	21.371	21.472	23.353	23.127	26.446	25.936	25.17	24.095
HMEL035102g1.t1	HMEL035102g1	70.386	72.663	67.931	73.597	69.914	71.107	79.247	77.607	83.765	84.231	80.511	82.689
HMEL035101g1.t1	HMEL035101g1	36.728	37.595	34.606	38.047	36.09	36.506	39.882	39.962	44.37	43.387	42.433	42.272
HMEL035100g1.t1	HMEL035100g1	128.393	132.412	125.84	135.318	129.413	131.094	144.363	140.633	147.772	151.705	146.248	152.194
HMEL035099g1.t1	HMEL035099g1	12.565	12.412	12.038	12.695	12.147	12.581	15.585	14.293	16.415	16.772	15.58	14.323
HMEL035098g1.t1	HMEL035098g1	9.697	9.092	11.215	8.976	9.07	11.264	20.604	16.834	17.018	18.804	15.482	13.801
HMEL035098g1.t2	HMEL035098g1	20.624	20.902	19.144	21.445	20.251	20.365	22.209	21.915	25.041	24.647	23.855	22.759
HMEL014073g2.t1	HMEL014073g2	249.141	250.508	243.105	256.958	246.665	246.706	268.238	268.862	276.928	280.721	283.011	290.296
HMEL014073g1.t1	HMEL014073g1	145.259	149.225	142.447	152.793	146.191	147.807	162.523	158.769	166.206	170.575	165.92	172.098
HMEL014074g1.t1	HMEL014074g1	1817.428	1814.145	1803.765	1823.743	1808.91	1805.405	1836.151	1844.808	1850.49	1852.805	1859.824	1870.313
HMEL014074g1.t2	HMEL014074g1	1592.428	1589.145	1578.765	1598.743	1583.91	1580.405	1611.151	1619.808	1625.49	1627.805	1634.824	1645.313
HMEL035096g1.t1	HMEL035096g1	92.914	96.254	90.539	97.882	93.258	94.748	105.322	102.484	109.089	111.145	106.224	109.951
HMEL012893g1.t1	HMEL012893g1	746.468	743.2	732.836	752.78	737.961	734.475	765.232	773.882	779.619	781.87	788.896	799.35
HMEL012895g1.t1	HMEL012895g1	76.727	79.271	74.241	80.43	76.365	77.7	86.62	84.677	90.924	91.826	87.653	90.32
HMEL016153g1.t1	HMEL016153g1	746.468	743.2	732.836	752.78	737.961	734.475	765.232	773.882	779.619	781.87	788.896	799.35
HMEL016152g1.t1	HMEL016152g1	45.792	46.856	43.575	47.329	44.972	45.657	50.408	50.046	55.135	54.221	52.879	53.065
HMEL016152g1.t2	HMEL016152g1	45.792	46.856	43.575	47.329	44.972	45.657	50.408	50.046	55.135	54.221	52.879	53.065
HMEL016147g1.t1	HMEL016147g1	751.466	748.198	737.828	757.777	742.96	739.473	770.232	778.881	784.619	786.87	793.895	804.349
HMEL016143g1.t1	HMEL016143g1	1237.428	1234.145	1223.765	1243.743	1228.91	1225.405	1256.151	1264.808	1270.49	1272.805	1279.824	1290.313
HMEL014722g1.t1	HMEL014722g1	808.428	805.145	794.765	814.743	799.91	796.405	827.151	835.808	841.49	843.805	850.824	861.313
HMEL035087g1.t1	HMEL035087g1	509.2	506.345	496.034	515.546	501.128	497.905	527.582	536.013	541.82	544.168	551.044	561.416
HMEL008796g1.t1	HMEL008796g1	790.428	787.145	776.765	796.743	781.91	778.405	809.151	817.808	823.49	825.805	832.824	843.313
HMEL016155g1.t1	HMEL016155g1	246.497	247.953	240.548	254.349	244.117	244.182	265.653	266.11	274.168	278.011	280.168	287.417
HMEL035081g1.t1	HMEL035081g1	226.664	228.585	221.323	234.531	224.884	225.273	245.621	245.004	253.093	257.166	258.282	265.351
HMEL035081g1.t2	HMEL035081g1	226.664	228.585	221.323	234.531	224.884	225.273	245.621	245.004	253.093	257.166	258.282	265.351
HMEL016159g1.t1	HMEL016159g1	1307.428	1304.145	1293.765	1313.743	1298.91	1295.405	1326.151	1334.808	1340.49	1342.805	1349.824	1360.313
HMEL016159g1.t2	HMEL016159g1	1288.428	1285.145	1274.765	1294.743	1279.91	1276.405	1307.151	1315.808	1321.49	1323.805	1330.824	1341.313
HMEL016159g1.t3	HMEL016159g1	1189.428	1186.145	1175.765	1195.743	1180.91	1177.405	1208.151	1216.808	1222.49	1224.805	1231.824	1242.313
HMEL035079g1.t1	HMEL035079g1	528.028	525.043	514.731	534.362	519.808	516.613	546.472	554.98	560.781	563.126	570.031	580.403
HMEL035076g1.t1	HMEL035076g1	124.12	128.095	121.518	130.851	125.082	126.712	139.646	136.026	143.098	146.857	141.238	147.117
HMEL016160g1.t1	HMEL016160g1	1255.428	1252.145	1241.765	1261.743	1246.91	1243.405	1274.151	1282.808	1288.49	1290.805	1297.824	1308.313
HMEL016161g1.t1	HMEL016161g1	604.639	601.457	591.136	610.941	596.174	592.847	623.299	631.927	637.676	639.961	646.962	657.369
HMEL016161g1.t2	HMEL016161g1	604.639	601.457	591.136	610.941	596.174	592.847	623.299	631.927	637.676	639.961	646.962	657.369
HMEL016161g1.t3	HMEL016161g1	604.639	601.457	591.136	610.941	596.174	592.847	623.299	631.927	637.676	639.961	646.962	657.369
HMEL012285g1.t1	HMEL012285g1	413.035	411.157	400.636	419.666	406.137	402.865	430.904	438.637	444.489	447.132	453.449	463.608
HMEL012285g1.t2	HMEL012285g1	413.035	411.157	400.636	419.666	406.137	402.865	430.904	438.637	444.489	447.132	453.449	463.608
HMEL012285g1.t3	HMEL012285g1	413.035	411.157	400.636	419.666	406.137	402.865	430.904	438.637	444.489	447.132	453.449	463.608
HMEL012284g1.t1	HMEL012284g1	1637.428	1634.145	1623.765	1643.743	1628.91	1625.405	1656.151	1664.808	1670.49	1672.805	1679.824	1690.313
HMEL012281g1.t1	HMEL012281g1	230.066	231.95	224.608	237.953	228.199	228.526	249.139	248.659	256.799	260.76	262.059	269.161
HMEL012280g1.t1	HMEL012280g1	684.503	681.262	670.899	690.813	676.001	672.558	703.258	711.896	717.63	719.91	726.926	737.358
HMEL012277g1.t1	HMEL012277g1	203.881	206.48	199.551	211.8	202.865	203.811	222.843	221.017	229.1	233.427	232.967	239.748
HMEL012273g3.t1	HMEL012273g3	375.454	374.153	363.604	382.336	369.325	366.064	393.323	400.125	406.32	409.103	414.767	424.803
HMEL012273g3.t2	HMEL012273g3	375.454	374.153	363.604	382.336	369.325	366.064	393.323	400.125	406.32	409.103	414.767	424.803
HMEL012272g1.t1	HMEL012272g1	1121.428	1118.145	1107.765	1127.743	1112.91	1109.405	1140.151	1148.808	1154.49	1156.805	1163.824	1174.313
HMEL035068g1.t1	HMEL035068g1	106.503	110.228	104.012	112.427	107.158	108.767	120.459	117.181	123.932	126.922	121.349	126.054
HMEL012268g1.t1	HMEL012268g1	3126.428	3123.145	3112.765	3132.743	3117.91	3114.405	3145.151	3153.808	3159.49	3161.805	3168.824	3179.313
HMEL012265g1.t1	HMEL012265g1	228.365	230.253	222.975	236.237	226.534	226.899	247.369	246.823	254.928	258.963	260.17	267.254
HMEL012265g1.t2	HMEL012265g1	241.288	242.864	235.524	249.158	239.044	239.228	260.417	260.582	268.702	272.55	274.43	281.642
HMEL012265g1.t3	HMEL012265g1	228.365	230.253	222.975	236.237	226.534	226.899	247.369	246.823	254.928	258.963	260.17	267.254
HMEL035061g1.t1	HMEL035061g1	126.939	130.966	124.404	133.816	127.964	129.633	142.767	139.079	146.244	150.077	144.556	150.509
HMEL035059g1.t1	HMEL035059g1	28.416	29.078	26.618	29.515	27.932	28.19	30.364	30.608	34.347	33.357	32.638	32.194
HMEL035058g1.t1	HMEL035058g1	62.402	64.242	60.042	65.046	61.721	62.814	70.004	68.759	74.605	74.647	71.799	73.156
HMEL012263g3.t1	HMEL012263g3	102.38	105.989	99.968	108.029	102.965	104.554	115.888	112.772	119.486	122.192	116.819	121.164
HMEL012263g2.t1	HMEL012263g2	64.251	66.17	61.866	66.996	63.563	64.689	72.118	70.791	76.699	76.873	73.817	75.34
HMEL012263g1.t1	HMEL012263g1	83.099	86.024	80.652	87.297	83.045	84.446	94.046	91.743	98.208	99.448	94.957	98.072
HMEL035053g1.t1	HMEL035053g1	2247.428	2244.145	2233.765	2253.743	2238.91	2235.405	2266.151	2274.808	2280.49	2282.805	2289.824	2300.313
HMEL006222g1.t1	HMEL006222g1	1174.428	1171.145	1160.765	1180.743	1165.91	1162.405	1193.151	1201.808	1207.49	1209.805	1216.824	1227.313
HMEL006223g1.t1	HMEL006223g1	118.447	122.378	115.863	124.924	119.362	120.941	133.388	129.904	136.844	140.469	134.615	140.301
HMEL035048g1.t1	HMEL035048g1	54.138	55.628	51.872	56.218	53.359	54.305	60.333	59.53	64.955	64.565	62.565	63.223
HMEL003827g1.t1	HMEL003827g1	390.822	389.308	378.685	397.549	384.363	381.06	408.483	415.872	421.894	424.668	430.611	440.71
HMEL003826g1.t1	HMEL003826g1	202.224	204.859	197.943	210.167	201.273	202.24	221.153	219.258	227.368	231.731	231.111	237.875
HMEL003821g1.t1	HMEL003821g1	383.129	381.715	371.118	389.926	376.843	373.5	400.809	407.978	414.042	416.847	422.685	432.742
HMEL003820g1.t1	HMEL003820g1	987.428	984.145	973.765	993.743	978.91	975.405	1006.151	1014.808	1020.49	1022.805	1029.824	1040.313
HMEL003820g1.t2	HMEL003820g1	1155.428	1152.145	1141.765	1161.743	1146.91	1143.405	1174.151	1182.808	1188.49	1190.805	1197.824	1208.313
HMEL003820g1.t3	HMEL003820g1	1155.428	1152.145	1141.765	1161.743	1146.91	1143.405	1174.151	1182.808	1188.49	1190.805	1197.824	1208.313
HMEL003817g4.t1	HMEL003817g4	101.019	104.573	98.609	106.576	101.553	103.19	114.386	111.289	117.994	120.618	115.318	119.562
HMEL003817g3.t1	HMEL003817g3	31.761	32.52	29.851	32.961	31.215	31.53	34.235	34.42	38.464	37.443	36.618	36.234
HMEL003817g1.t1	HMEL003817g1	11.009	10.748	10.864	10.873	10.609	11.054	14.982	13.31	14.952	15.685	14.28	12.895
HMEL004985g1.t1	HMEL004985g1	208.03	210.536	203.495	215.988	206.877	207.746	226.987	225.447	233.512	237.798	237.633	244.468
